r_id,feedback_id,v_id,v_type,questions,answers
R7292,F4892,V1452,Bike,rate the use of helmet of your driver,3
R7292,F4892,V1452,Bike,rate the friendliness of your driver,3
R7294,F4894,V1685,Auto,rate the cleanliness of your cab,1
R7294,F4894,V1685,Auto,how was the drivers behavior,1
R7295,F4895,V0986,Four wheeler,rate the cleanliness of your cab,1
R7295,F4895,V0986,Four wheeler,how was the drivers behavior,4
R7297,F4897,V1653,Auto,rate the cleanliness of your cab,3
R7297,F4897,V1653,Auto,how was the drivers behavior,4
R7298,F4898,V1688,Bike,rate the use of helmet of your driver,4
R7298,F4898,V1688,Bike,rate the friendliness of your driver,1
R7299,F4899,V1042,Four wheeler,rate the cleanliness of your cab,4
R7299,F4899,V1042,Four wheeler,how was the drivers behavior,3
R7300,F4900,V1712,Auto,rate the cleanliness of your cab,1
R7300,F4900,V1712,Auto,how was the drivers behavior,2
R7301,F4901,V0897,Auto,rate the cleanliness of your cab,2
R7301,F4901,V0897,Auto,how was the drivers behavior,1
R7302,F4902,V1661,Auto,rate the cleanliness of your cab,3
R7302,F4902,V1661,Auto,how was the drivers behavior,4
R7303,F4903,V0912,Auto,rate the cleanliness of your cab,4
R7303,F4903,V0912,Auto,how was the drivers behavior,4
R7305,F4905,V1236,Bike,rate the use of helmet of your driver,4
R7305,F4905,V1236,Bike,rate the friendliness of your driver,2
R7306,F4906,V1367,Four wheeler,rate the cleanliness of your cab,2
R7306,F4906,V1367,Four wheeler,how was the drivers behavior,1
R7307,F4907,V0958,Auto,rate the cleanliness of your cab,3
R7307,F4907,V0958,Auto,how was the drivers behavior,3
R7313,F4913,V1193,Auto,rate the cleanliness of your cab,4
R7313,F4913,V1193,Auto,how was the drivers behavior,1
R7314,F4914,V0880,Bike,rate the use of helmet of your driver,3
R7314,F4914,V0880,Bike,rate the friendliness of your driver,1
R7315,F4915,V1186,Bike,rate the use of helmet of your driver,4
R7315,F4915,V1186,Bike,rate the friendliness of your driver,1
R7316,F4916,V1725,Bike,rate the use of helmet of your driver,4
R7316,F4916,V1725,Bike,rate the friendliness of your driver,2
R7317,F4917,V0981,Four wheeler,rate the cleanliness of your cab,2
R7317,F4917,V0981,Four wheeler,how was the drivers behavior,1
R7318,F4918,V1175,Bike,rate the use of helmet of your driver,1
R7318,F4918,V1175,Bike,rate the friendliness of your driver,1
R7319,F4919,V1247,Four wheeler,rate the cleanliness of your cab,3
R7319,F4919,V1247,Four wheeler,how was the drivers behavior,1
R7320,F4920,V1394,Four wheeler,rate the cleanliness of your cab,2
R7320,F4920,V1394,Four wheeler,how was the drivers behavior,2
R7321,F4921,V1149,Auto,rate the cleanliness of your cab,4
R7321,F4921,V1149,Auto,how was the drivers behavior,4
R7322,F4922,V1677,Four wheeler,rate the cleanliness of your cab,1
R7322,F4922,V1677,Four wheeler,how was the drivers behavior,2
R7324,F4924,V1675,Auto,rate the cleanliness of your cab,2
R7324,F4924,V1675,Auto,how was the drivers behavior,4
R7326,F4926,V0905,Four wheeler,rate the cleanliness of your cab,4
R7326,F4926,V0905,Four wheeler,how was the drivers behavior,1
R7327,F4927,V1292,Auto,rate the cleanliness of your cab,1
R7327,F4927,V1292,Auto,how was the drivers behavior,1
R7328,F4928,V0966,Auto,rate the cleanliness of your cab,3
R7328,F4928,V0966,Auto,how was the drivers behavior,1
R7330,F4930,V1690,Bike,rate the use of helmet of your driver,1
R7330,F4930,V1690,Bike,rate the friendliness of your driver,4
R7331,F4931,V1554,Auto,rate the cleanliness of your cab,1
R7331,F4931,V1554,Auto,how was the drivers behavior,2
R7332,F4932,V1370,Auto,rate the cleanliness of your cab,4
R7332,F4932,V1370,Auto,how was the drivers behavior,4
R7333,F4933,V1646,Auto,rate the cleanliness of your cab,3
R7333,F4933,V1646,Auto,how was the drivers behavior,4
R7334,F4934,V0934,Four wheeler,rate the cleanliness of your cab,4
R7334,F4934,V0934,Four wheeler,how was the drivers behavior,3
R7335,F4935,V1334,Auto,rate the cleanliness of your cab,3
R7335,F4935,V1334,Auto,how was the drivers behavior,1
R7336,F4936,V1336,Bike,rate the use of helmet of your driver,4
R7336,F4936,V1336,Bike,rate the friendliness of your driver,2
R7338,F4938,V1630,Four wheeler,rate the cleanliness of your cab,3
R7338,F4938,V1630,Four wheeler,how was the drivers behavior,3
R7339,F4939,V1574,Bike,rate the use of helmet of your driver,2
R7339,F4939,V1574,Bike,rate the friendliness of your driver,3
R7340,F4940,V1170,Four wheeler,rate the cleanliness of your cab,4
R7340,F4940,V1170,Four wheeler,how was the drivers behavior,4
R7341,F4941,V0875,Auto,rate the cleanliness of your cab,4
R7341,F4941,V0875,Auto,how was the drivers behavior,4
R7343,F4943,V1293,Auto,rate the cleanliness of your cab,2
R7343,F4943,V1293,Auto,how was the drivers behavior,3
R7345,F4945,V1506,Auto,rate the cleanliness of your cab,2
R7345,F4945,V1506,Auto,how was the drivers behavior,3
R7346,F4946,V0927,Auto,rate the cleanliness of your cab,3
R7346,F4946,V0927,Auto,how was the drivers behavior,2
R7350,F4950,V0872,Auto,rate the cleanliness of your cab,2
R7350,F4950,V0872,Auto,how was the drivers behavior,1
R7353,F4953,V1327,Four wheeler,rate the cleanliness of your cab,4
R7353,F4953,V1327,Four wheeler,how was the drivers behavior,3
R7354,F4954,V1416,Bike,rate the use of helmet of your driver,4
R7354,F4954,V1416,Bike,rate the friendliness of your driver,2
R7355,F4955,V1539,Four wheeler,rate the cleanliness of your cab,3
R7355,F4955,V1539,Four wheeler,how was the drivers behavior,2
R7357,F4957,V1003,Auto,rate the cleanliness of your cab,1
R7357,F4957,V1003,Auto,how was the drivers behavior,1
R7360,F4960,V1206,Four wheeler,rate the cleanliness of your cab,1
R7360,F4960,V1206,Four wheeler,how was the drivers behavior,4
R7361,F4961,V1094,Bike,rate the use of helmet of your driver,1
R7361,F4961,V1094,Bike,rate the friendliness of your driver,2
R7362,F4962,V1016,Bike,rate the use of helmet of your driver,4
R7362,F4962,V1016,Bike,rate the friendliness of your driver,3
R7364,F4964,V1033,Four wheeler,rate the cleanliness of your cab,4
R7364,F4964,V1033,Four wheeler,how was the drivers behavior,2
R7365,F4965,V1302,Auto,rate the cleanliness of your cab,4
R7365,F4965,V1302,Auto,how was the drivers behavior,1
R7366,F4966,V1071,Bike,rate the use of helmet of your driver,4
R7366,F4966,V1071,Bike,rate the friendliness of your driver,4
R7367,F4967,V0928,Auto,rate the cleanliness of your cab,4
R7367,F4967,V0928,Auto,how was the drivers behavior,2
R7369,F4969,V0923,Four wheeler,rate the cleanliness of your cab,2
R7369,F4969,V0923,Four wheeler,how was the drivers behavior,4
R7370,F4970,V1088,Auto,rate the cleanliness of your cab,3
R7370,F4970,V1088,Auto,how was the drivers behavior,1
R7374,F4974,V1209,Four wheeler,rate the cleanliness of your cab,1
R7374,F4974,V1209,Four wheeler,how was the drivers behavior,4
R7376,F4976,V1734,Auto,rate the cleanliness of your cab,3
R7376,F4976,V1734,Auto,how was the drivers behavior,1
R7378,F4978,V1204,Auto,rate the cleanliness of your cab,3
R7378,F4978,V1204,Auto,how was the drivers behavior,4
R7380,F4980,V1530,Auto,rate the cleanliness of your cab,2
R7380,F4980,V1530,Auto,how was the drivers behavior,1
R7381,F4981,V1518,Auto,rate the cleanliness of your cab,3
R7381,F4981,V1518,Auto,how was the drivers behavior,4
R7382,F4982,V1416,Bike,rate the use of helmet of your driver,3
R7382,F4982,V1416,Bike,rate the friendliness of your driver,3
R7383,F4983,V0898,Bike,rate the use of helmet of your driver,1
R7383,F4983,V0898,Bike,rate the friendliness of your driver,3
R7384,F4984,V1475,Auto,rate the cleanliness of your cab,2
R7384,F4984,V1475,Auto,how was the drivers behavior,3
R7385,F4985,V1472,Auto,rate the cleanliness of your cab,3
R7385,F4985,V1472,Auto,how was the drivers behavior,2
R7386,F4986,V1437,Bike,rate the use of helmet of your driver,3
R7386,F4986,V1437,Bike,rate the friendliness of your driver,1
R7387,F4987,V1389,Auto,rate the cleanliness of your cab,3
R7387,F4987,V1389,Auto,how was the drivers behavior,3
R7389,F4989,V0877,Auto,rate the cleanliness of your cab,3
R7389,F4989,V0877,Auto,how was the drivers behavior,4
R7391,F4991,V1179,Bike,rate the use of helmet of your driver,2
R7391,F4991,V1179,Bike,rate the friendliness of your driver,3
R7392,F4992,V1496,Auto,rate the cleanliness of your cab,2
R7392,F4992,V1496,Auto,how was the drivers behavior,4
R7393,F4993,V1587,Auto,rate the cleanliness of your cab,1
R7393,F4993,V1587,Auto,how was the drivers behavior,2
R7394,F4994,V1215,Bike,rate the use of helmet of your driver,1
R7394,F4994,V1215,Bike,rate the friendliness of your driver,4
R7395,F4995,V1013,Four wheeler,rate the cleanliness of your cab,4
R7395,F4995,V1013,Four wheeler,how was the drivers behavior,1
R7396,F4996,V1001,Auto,rate the cleanliness of your cab,2
R7396,F4996,V1001,Auto,how was the drivers behavior,1
R7397,F4997,V1662,Auto,rate the cleanliness of your cab,1
R7397,F4997,V1662,Auto,how was the drivers behavior,3
R7399,F4999,V0977,Four wheeler,rate the cleanliness of your cab,3
R7399,F4999,V0977,Four wheeler,how was the drivers behavior,1
R7402,F5002,V1285,Auto,rate the cleanliness of your cab,2
R7402,F5002,V1285,Auto,how was the drivers behavior,3
R7404,F5004,V1462,Auto,rate the cleanliness of your cab,3
R7404,F5004,V1462,Auto,how was the drivers behavior,4
R7406,F5006,V1649,Bike,rate the use of helmet of your driver,2
R7406,F5006,V1649,Bike,rate the friendliness of your driver,4
R7407,F5007,V1094,Bike,rate the use of helmet of your driver,4
R7407,F5007,V1094,Bike,rate the friendliness of your driver,2
R7408,F5008,V1481,Four wheeler,rate the cleanliness of your cab,3
R7408,F5008,V1481,Four wheeler,how was the drivers behavior,3
R7409,F5009,V1679,Auto,rate the cleanliness of your cab,4
R7409,F5009,V1679,Auto,how was the drivers behavior,2
R7410,F5010,V1013,Four wheeler,rate the cleanliness of your cab,4
R7410,F5010,V1013,Four wheeler,how was the drivers behavior,1
R7411,F5011,V1454,Bike,rate the use of helmet of your driver,1
R7411,F5011,V1454,Bike,rate the friendliness of your driver,4
R7413,F5013,V1555,Four wheeler,rate the cleanliness of your cab,2
R7413,F5013,V1555,Four wheeler,how was the drivers behavior,2
R7414,F5014,V1099,Four wheeler,rate the cleanliness of your cab,4
R7414,F5014,V1099,Four wheeler,how was the drivers behavior,4
R7415,F5015,V1528,Bike,rate the use of helmet of your driver,4
R7415,F5015,V1528,Bike,rate the friendliness of your driver,4
R7416,F5016,V1047,Bike,rate the use of helmet of your driver,4
R7416,F5016,V1047,Bike,rate the friendliness of your driver,2
R7417,F5017,V1454,Bike,rate the use of helmet of your driver,1
R7417,F5017,V1454,Bike,rate the friendliness of your driver,3
R7418,F5018,V1448,Auto,rate the cleanliness of your cab,4
R7418,F5018,V1448,Auto,how was the drivers behavior,4
R7420,F5020,V1718,Four wheeler,rate the cleanliness of your cab,2
R7420,F5020,V1718,Four wheeler,how was the drivers behavior,3
R7421,F5021,V1411,Four wheeler,rate the cleanliness of your cab,3
R7421,F5021,V1411,Four wheeler,how was the drivers behavior,2
R7422,F5022,V1002,Bike,rate the use of helmet of your driver,1
R7422,F5022,V1002,Bike,rate the friendliness of your driver,4
R7423,F5023,V1168,Bike,rate the use of helmet of your driver,4
R7423,F5023,V1168,Bike,rate the friendliness of your driver,2
R7424,F5024,V1451,Auto,rate the cleanliness of your cab,4
R7424,F5024,V1451,Auto,how was the drivers behavior,2
R7425,F5025,V1749,Auto,rate the cleanliness of your cab,1
R7425,F5025,V1749,Auto,how was the drivers behavior,4
R7426,F5026,V1650,Auto,rate the cleanliness of your cab,3
R7426,F5026,V1650,Auto,how was the drivers behavior,2
R7427,F5027,V1313,Four wheeler,rate the cleanliness of your cab,1
R7427,F5027,V1313,Four wheeler,how was the drivers behavior,3
R7428,F5028,V0997,Auto,rate the cleanliness of your cab,3
R7428,F5028,V0997,Auto,how was the drivers behavior,1
R7429,F5029,V1171,Four wheeler,rate the cleanliness of your cab,1
R7429,F5029,V1171,Four wheeler,how was the drivers behavior,3
R7431,F5031,V1012,Four wheeler,rate the cleanliness of your cab,3
R7431,F5031,V1012,Four wheeler,how was the drivers behavior,2
R7432,F5032,V1143,Auto,rate the cleanliness of your cab,4
R7432,F5032,V1143,Auto,how was the drivers behavior,1
R7433,F5033,V1401,Four wheeler,rate the cleanliness of your cab,2
R7433,F5033,V1401,Four wheeler,how was the drivers behavior,4
R7434,F5034,V1180,Auto,rate the cleanliness of your cab,4
R7434,F5034,V1180,Auto,how was the drivers behavior,4
R7436,F5036,V1591,Auto,rate the cleanliness of your cab,1
R7436,F5036,V1591,Auto,how was the drivers behavior,4
R7439,F5039,V1218,Four wheeler,rate the cleanliness of your cab,2
R7439,F5039,V1218,Four wheeler,how was the drivers behavior,2
R7441,F5041,V1050,Four wheeler,rate the cleanliness of your cab,1
R7441,F5041,V1050,Four wheeler,how was the drivers behavior,4
R7442,F5042,V1461,Auto,rate the cleanliness of your cab,1
R7442,F5042,V1461,Auto,how was the drivers behavior,2
R7443,F5043,V1605,Auto,rate the cleanliness of your cab,3
R7443,F5043,V1605,Auto,how was the drivers behavior,2
R7444,F5044,V1145,Auto,rate the cleanliness of your cab,4
R7444,F5044,V1145,Auto,how was the drivers behavior,4
R7445,F5045,V1398,Auto,rate the cleanliness of your cab,2
R7445,F5045,V1398,Auto,how was the drivers behavior,2
R7448,F5048,V1259,Four wheeler,rate the cleanliness of your cab,4
R7448,F5048,V1259,Four wheeler,how was the drivers behavior,4
R7450,F5050,V1583,Four wheeler,rate the cleanliness of your cab,1
R7450,F5050,V1583,Four wheeler,how was the drivers behavior,4
R7451,F5051,V1579,Bike,rate the use of helmet of your driver,1
R7451,F5051,V1579,Bike,rate the friendliness of your driver,3
R7454,F5054,V1723,Auto,rate the cleanliness of your cab,2
R7454,F5054,V1723,Auto,how was the drivers behavior,2
R7455,F5055,V1670,Auto,rate the cleanliness of your cab,3
R7455,F5055,V1670,Auto,how was the drivers behavior,3
R7456,F5056,V0920,Four wheeler,rate the cleanliness of your cab,3
R7456,F5056,V0920,Four wheeler,how was the drivers behavior,4
R7457,F5057,V1529,Auto,rate the cleanliness of your cab,1
R7457,F5057,V1529,Auto,how was the drivers behavior,1
R7459,F5059,V1644,Four wheeler,rate the cleanliness of your cab,4
R7459,F5059,V1644,Four wheeler,how was the drivers behavior,1
R7460,F5060,V1508,Bike,rate the use of helmet of your driver,1
R7460,F5060,V1508,Bike,rate the friendliness of your driver,2
R7461,F5061,V1465,Auto,rate the cleanliness of your cab,2
R7461,F5061,V1465,Auto,how was the drivers behavior,2
R7462,F5062,V1404,Auto,rate the cleanliness of your cab,3
R7462,F5062,V1404,Auto,how was the drivers behavior,1
R7463,F5063,V1017,Auto,rate the cleanliness of your cab,4
R7463,F5063,V1017,Auto,how was the drivers behavior,4
R7464,F5064,V0881,Four wheeler,rate the cleanliness of your cab,4
R7464,F5064,V0881,Four wheeler,how was the drivers behavior,4
R7465,F5065,V0987,Four wheeler,rate the cleanliness of your cab,3
R7465,F5065,V0987,Four wheeler,how was the drivers behavior,2
R7466,F5066,V1600,Auto,rate the cleanliness of your cab,1
R7466,F5066,V1600,Auto,how was the drivers behavior,2
R7467,F5067,V1142,Four wheeler,rate the cleanliness of your cab,4
R7467,F5067,V1142,Four wheeler,how was the drivers behavior,2
R7472,F5072,V1140,Four wheeler,rate the cleanliness of your cab,4
R7472,F5072,V1140,Four wheeler,how was the drivers behavior,4
R7474,F5074,V0894,Four wheeler,rate the cleanliness of your cab,2
R7474,F5074,V0894,Four wheeler,how was the drivers behavior,1
R7475,F5075,V1188,Four wheeler,rate the cleanliness of your cab,2
R7475,F5075,V1188,Four wheeler,how was the drivers behavior,4
R7476,F5076,V1535,Auto,rate the cleanliness of your cab,1
R7476,F5076,V1535,Auto,how was the drivers behavior,2
R7477,F5077,V0885,Four wheeler,rate the cleanliness of your cab,4
R7477,F5077,V0885,Four wheeler,how was the drivers behavior,2
R7479,F5079,V1158,Auto,rate the cleanliness of your cab,3
R7479,F5079,V1158,Auto,how was the drivers behavior,1
R7480,F5080,V0934,Four wheeler,rate the cleanliness of your cab,3
R7480,F5080,V0934,Four wheeler,how was the drivers behavior,1
R7481,F5081,V1502,Auto,rate the cleanliness of your cab,1
R7481,F5081,V1502,Auto,how was the drivers behavior,1
R7482,F5082,V1401,Four wheeler,rate the cleanliness of your cab,4
R7482,F5082,V1401,Four wheeler,how was the drivers behavior,4
R7483,F5083,V1465,Auto,rate the cleanliness of your cab,4
R7483,F5083,V1465,Auto,how was the drivers behavior,1
R7484,F5084,V1123,Auto,rate the cleanliness of your cab,3
R7484,F5084,V1123,Auto,how was the drivers behavior,3
R7485,F5085,V0905,Four wheeler,rate the cleanliness of your cab,1
R7485,F5085,V0905,Four wheeler,how was the drivers behavior,1
R7489,F5089,V1266,Bike,rate the use of helmet of your driver,2
R7489,F5089,V1266,Bike,rate the friendliness of your driver,4
R7490,F5090,V0881,Four wheeler,rate the cleanliness of your cab,3
R7490,F5090,V0881,Four wheeler,how was the drivers behavior,1
R7491,F5091,V1283,Auto,rate the cleanliness of your cab,3
R7491,F5091,V1283,Auto,how was the drivers behavior,1
R7492,F5092,V1735,Auto,rate the cleanliness of your cab,4
R7492,F5092,V1735,Auto,how was the drivers behavior,2
R7493,F5093,V1550,Four wheeler,rate the cleanliness of your cab,1
R7493,F5093,V1550,Four wheeler,how was the drivers behavior,2
R7496,F5096,V1193,Auto,rate the cleanliness of your cab,1
R7496,F5096,V1193,Auto,how was the drivers behavior,3
R7497,F5097,V1489,Four wheeler,rate the cleanliness of your cab,2
R7497,F5097,V1489,Four wheeler,how was the drivers behavior,2
R7498,F5098,V1677,Four wheeler,rate the cleanliness of your cab,1
R7498,F5098,V1677,Four wheeler,how was the drivers behavior,2
R7499,F5099,V1679,Auto,rate the cleanliness of your cab,3
R7499,F5099,V1679,Auto,how was the drivers behavior,4
R7502,F5102,V1541,Bike,rate the use of helmet of your driver,3
R7502,F5102,V1541,Bike,rate the friendliness of your driver,1
R7503,F5103,V1049,Auto,rate the cleanliness of your cab,3
