r_id,feedback_id,v_id,v_type,questions,answers
R2743,F2743,V0298,Auto,rate the cleanliness of your cab,4
R2743,F2743,V0298,Auto,how was the drivers behavior,1
R2746,F2746,V0392,Auto,rate the cleanliness of your cab,1
R2746,F2746,V0392,Auto,how was the drivers behavior,2
R2747,F2747,V0392,Auto,rate the cleanliness of your cab,3
R2747,F2747,V0392,Auto,how was the drivers behavior,3
R2749,F2749,V0104,Auto,rate the cleanliness of your cab,1
R2749,F2749,V0104,Auto,how was the drivers behavior,1
R2750,F2750,V0340,Four wheeler,rate the cleanliness of your cab,4
R2750,F2750,V0340,Four wheeler,how was the drivers behavior,3
R2752,F2752,V0810,Four wheeler,rate the cleanliness of your cab,1
R2752,F2752,V0810,Four wheeler,how was the drivers behavior,4
R2754,F2754,V0110,Auto,rate the cleanliness of your cab,2
R2754,F2754,V0110,Auto,how was the drivers behavior,4
R2755,F2755,V0831,Four wheeler,rate the cleanliness of your cab,2
R2755,F2755,V0831,Four wheeler,how was the drivers behavior,4
R2756,F2756,V0845,Auto,rate the cleanliness of your cab,1
R2756,F2756,V0845,Auto,how was the drivers behavior,1
R2758,F2758,V0714,Four wheeler,rate the cleanliness of your cab,4
R2758,F2758,V0714,Four wheeler,how was the drivers behavior,4
R2759,F2759,V0515,Auto,rate the cleanliness of your cab,4
R2759,F2759,V0515,Auto,how was the drivers behavior,4
R2760,F2760,V0557,Auto,rate the cleanliness of your cab,1
R2760,F2760,V0557,Auto,how was the drivers behavior,4
R2761,F2761,V0254,Four wheeler,rate the cleanliness of your cab,2
R2761,F2761,V0254,Four wheeler,how was the drivers behavior,1
R2762,F2762,V0762,Four wheeler,rate the cleanliness of your cab,4
R2762,F2762,V0762,Four wheeler,how was the drivers behavior,4
R2763,F2763,V0074,Auto,rate the cleanliness of your cab,1
R2763,F2763,V0074,Auto,how was the drivers behavior,3
R2766,F2766,V0468,Four wheeler,rate the cleanliness of your cab,2
R2766,F2766,V0468,Four wheeler,how was the drivers behavior,2
R2767,F2767,V0222,Auto,rate the cleanliness of your cab,2
R2767,F2767,V0222,Auto,how was the drivers behavior,1
R2768,F2768,V0428,Auto,rate the cleanliness of your cab,1
R2768,F2768,V0428,Auto,how was the drivers behavior,2
R2770,F2770,V0195,Four wheeler,rate the cleanliness of your cab,3
R2770,F2770,V0195,Four wheeler,how was the drivers behavior,1
R2772,F2772,V0505,Four wheeler,rate the cleanliness of your cab,1
R2772,F2772,V0505,Four wheeler,how was the drivers behavior,1
R2776,F2776,V0470,Auto,rate the cleanliness of your cab,2
R2776,F2776,V0470,Auto,how was the drivers behavior,2
R2777,F2777,V0809,Auto,rate the cleanliness of your cab,2
R2777,F2777,V0809,Auto,how was the drivers behavior,3
R2778,F2778,V0615,Four wheeler,rate the cleanliness of your cab,1
R2778,F2778,V0615,Four wheeler,how was the drivers behavior,3
R2779,F2779,V0552,Auto,rate the cleanliness of your cab,3
R2779,F2779,V0552,Auto,how was the drivers behavior,2
R2780,F2780,V0568,Auto,rate the cleanliness of your cab,2
R2780,F2780,V0568,Auto,how was the drivers behavior,1
R2782,F2782,V0531,Auto,rate the cleanliness of your cab,1
R2782,F2782,V0531,Auto,how was the drivers behavior,4
R2783,F2783,V0247,Auto,rate the cleanliness of your cab,3
R2783,F2783,V0247,Auto,how was the drivers behavior,3
R2784,F2784,V0835,Auto,rate the cleanliness of your cab,2
R2784,F2784,V0835,Auto,how was the drivers behavior,4
R2785,F2785,V0677,Auto,rate the cleanliness of your cab,3
R2785,F2785,V0677,Auto,how was the drivers behavior,4
R2786,F2786,V0052,Auto,rate the cleanliness of your cab,1
R2786,F2786,V0052,Auto,how was the drivers behavior,4
R2788,F2788,V0843,Four wheeler,rate the cleanliness of your cab,1
R2788,F2788,V0843,Four wheeler,how was the drivers behavior,3
R2790,F2790,V0433,Auto,rate the cleanliness of your cab,2
R2790,F2790,V0433,Auto,how was the drivers behavior,2
R2791,F2791,V0216,Four wheeler,rate the cleanliness of your cab,4
R2791,F2791,V0216,Four wheeler,how was the drivers behavior,2
R2792,F2792,V0368,Auto,rate the cleanliness of your cab,2
R2792,F2792,V0368,Auto,how was the drivers behavior,1
R2793,F2793,V0098,Auto,rate the cleanliness of your cab,1
R2793,F2793,V0098,Auto,how was the drivers behavior,2
R2794,F2794,V0308,Auto,rate the cleanliness of your cab,2
R2794,F2794,V0308,Auto,how was the drivers behavior,2
R2796,F2796,V0653,Four wheeler,rate the cleanliness of your cab,4
R2796,F2796,V0653,Four wheeler,how was the drivers behavior,4
R2797,F2797,V0815,Auto,rate the cleanliness of your cab,1
R2797,F2797,V0815,Auto,how was the drivers behavior,4
R2798,F2798,V0683,Auto,rate the cleanliness of your cab,3
R2798,F2798,V0683,Auto,how was the drivers behavior,4
R2800,F2800,V0463,Auto,rate the cleanliness of your cab,3
R2800,F2800,V0463,Auto,how was the drivers behavior,2
R2801,F2801,V0841,Four wheeler,rate the cleanliness of your cab,2
R2801,F2801,V0841,Four wheeler,how was the drivers behavior,1
R2802,F2802,V0629,Auto,rate the cleanliness of your cab,2
R2802,F2802,V0629,Auto,how was the drivers behavior,2
R2803,F2803,V0666,Auto,rate the cleanliness of your cab,2
R2803,F2803,V0666,Auto,how was the drivers behavior,1
R2804,F2804,V0467,Auto,rate the cleanliness of your cab,3
R2804,F2804,V0467,Auto,how was the drivers behavior,1
R2805,F2805,V0808,Auto,rate the cleanliness of your cab,2
R2805,F2805,V0808,Auto,how was the drivers behavior,3
R2806,F2806,V0343,Auto,rate the cleanliness of your cab,3
R2806,F2806,V0343,Auto,how was the drivers behavior,4
R2807,F2807,V0228,Auto,rate the cleanliness of your cab,4
R2807,F2807,V0228,Auto,how was the drivers behavior,4
R2808,F2808,V0422,Four wheeler,rate the cleanliness of your cab,2
R2808,F2808,V0422,Four wheeler,how was the drivers behavior,1
R2810,F2810,V0849,Four wheeler,rate the cleanliness of your cab,3
R2810,F2810,V0849,Four wheeler,how was the drivers behavior,2
R2813,F2813,V0328,Auto,rate the cleanliness of your cab,3
R2813,F2813,V0328,Auto,how was the drivers behavior,3
R2814,F2814,V0779,Auto,rate the cleanliness of your cab,2
R2814,F2814,V0779,Auto,how was the drivers behavior,3
R2816,F2816,V0336,Four wheeler,rate the cleanliness of your cab,2
R2816,F2816,V0336,Four wheeler,how was the drivers behavior,1
R2817,F2817,V0481,Four wheeler,rate the cleanliness of your cab,1
R2817,F2817,V0481,Four wheeler,how was the drivers behavior,2
R2819,F2819,V0435,Four wheeler,rate the cleanliness of your cab,1
R2819,F2819,V0435,Four wheeler,how was the drivers behavior,2
R2820,F2820,V0481,Four wheeler,rate the cleanliness of your cab,3
R2820,F2820,V0481,Four wheeler,how was the drivers behavior,3
R2823,F2823,V0760,Auto,rate the cleanliness of your cab,2
R2823,F2823,V0760,Auto,how was the drivers behavior,1
R2824,F2824,V0253,Four wheeler,rate the cleanliness of your cab,1
R2824,F2824,V0253,Four wheeler,how was the drivers behavior,4
R2826,F2826,V0610,Auto,rate the cleanliness of your cab,4
R2826,F2826,V0610,Auto,how was the drivers behavior,2
R2827,F2827,V0517,Auto,rate the cleanliness of your cab,3
R2827,F2827,V0517,Auto,how was the drivers behavior,3
R2828,F2828,V0234,Auto,rate the cleanliness of your cab,2
R2828,F2828,V0234,Auto,how was the drivers behavior,3
R2829,F2829,V0837,Four wheeler,rate the cleanliness of your cab,3
R2829,F2829,V0837,Four wheeler,how was the drivers behavior,4
R2830,F2830,V0221,Four wheeler,rate the cleanliness of your cab,4
R2830,F2830,V0221,Four wheeler,how was the drivers behavior,3
R2831,F2831,V0750,Auto,rate the cleanliness of your cab,3
R2831,F2831,V0750,Auto,how was the drivers behavior,3
R2832,F2832,V0181,Auto,rate the cleanliness of your cab,2
R2832,F2832,V0181,Auto,how was the drivers behavior,4
R2834,F2834,V0375,Auto,rate the cleanliness of your cab,4
R2834,F2834,V0375,Auto,how was the drivers behavior,1
R2838,F2838,V0240,Auto,rate the cleanliness of your cab,1
R2838,F2838,V0240,Auto,how was the drivers behavior,1
R2839,F2839,V0619,Auto,rate the cleanliness of your cab,4
R2839,F2839,V0619,Auto,how was the drivers behavior,4
R2842,F2842,V0346,Four wheeler,rate the cleanliness of your cab,3
R2842,F2842,V0346,Four wheeler,how was the drivers behavior,1
R2843,F2843,V0338,Auto,rate the cleanliness of your cab,3
R2843,F2843,V0338,Auto,how was the drivers behavior,2
R2847,F2847,V0621,Auto,rate the cleanliness of your cab,4
R2847,F2847,V0621,Auto,how was the drivers behavior,3
R2848,F2848,V0202,Four wheeler,rate the cleanliness of your cab,4
R2848,F2848,V0202,Four wheeler,how was the drivers behavior,2
R2849,F2849,V0785,Auto,rate the cleanliness of your cab,1
R2849,F2849,V0785,Auto,how was the drivers behavior,3
R2850,F2850,V0377,Auto,rate the cleanliness of your cab,1
R2850,F2850,V0377,Auto,how was the drivers behavior,3
R2851,F2851,V0598,Auto,rate the cleanliness of your cab,2
R2851,F2851,V0598,Auto,how was the drivers behavior,3
R2854,F2854,V0195,Four wheeler,rate the cleanliness of your cab,3
R2854,F2854,V0195,Four wheeler,how was the drivers behavior,1
R2855,F2855,V0468,Four wheeler,rate the cleanliness of your cab,4
R2855,F2855,V0468,Four wheeler,how was the drivers behavior,3
R2857,F2857,V0234,Auto,rate the cleanliness of your cab,4
R2857,F2857,V0234,Auto,how was the drivers behavior,1
R2858,F2858,V0658,Four wheeler,rate the cleanliness of your cab,4
R2858,F2858,V0658,Four wheeler,how was the drivers behavior,1
R2859,F2859,V0839,Auto,rate the cleanliness of your cab,3
R2859,F2859,V0839,Auto,how was the drivers behavior,2
R2860,F2860,V0828,Auto,rate the cleanliness of your cab,4
R2860,F2860,V0828,Auto,how was the drivers behavior,4
R2861,F2861,V0638,Auto,rate the cleanliness of your cab,3
R2861,F2861,V0638,Auto,how was the drivers behavior,1
R2862,F2862,V0493,Auto,rate the cleanliness of your cab,1
R2862,F2862,V0493,Auto,how was the drivers behavior,4
R2863,F2863,V0681,Four wheeler,rate the cleanliness of your cab,1
R2863,F2863,V0681,Four wheeler,how was the drivers behavior,1
R2864,F2864,V0774,Four wheeler,rate the cleanliness of your cab,2
R2864,F2864,V0774,Four wheeler,how was the drivers behavior,3
R2866,F2866,V0777,Auto,rate the cleanliness of your cab,3
R2866,F2866,V0777,Auto,how was the drivers behavior,1
R2867,F2867,V0246,Auto,rate the cleanliness of your cab,2
R2867,F2867,V0246,Auto,how was the drivers behavior,4
R2868,F2868,V0168,Auto,rate the cleanliness of your cab,2
R2868,F2868,V0168,Auto,how was the drivers behavior,4
R2869,F2869,V0250,Auto,rate the cleanliness of your cab,3
R2869,F2869,V0250,Auto,how was the drivers behavior,3
R2870,F2870,V0845,Auto,rate the cleanliness of your cab,2
R2870,F2870,V0845,Auto,how was the drivers behavior,3
R2875,F2875,V0112,Auto,rate the cleanliness of your cab,1
R2875,F2875,V0112,Auto,how was the drivers behavior,1
R2876,F2876,V0143,Four wheeler,rate the cleanliness of your cab,1
R2876,F2876,V0143,Four wheeler,how was the drivers behavior,3
R2878,F2878,V0485,Auto,rate the cleanliness of your cab,2
R2878,F2878,V0485,Auto,how was the drivers behavior,1
R2883,F2883,V0099,Auto,rate the cleanliness of your cab,4
R2883,F2883,V0099,Auto,how was the drivers behavior,2
R2884,F2884,V0090,Auto,rate the cleanliness of your cab,3
R2884,F2884,V0090,Auto,how was the drivers behavior,1
R2886,F2886,V0199,Four wheeler,rate the cleanliness of your cab,4
R2886,F2886,V0199,Four wheeler,how was the drivers behavior,1
R2887,F2887,V0604,Auto,rate the cleanliness of your cab,2
R2887,F2887,V0604,Auto,how was the drivers behavior,2
R2888,F2888,V0631,Auto,rate the cleanliness of your cab,4
R2888,F2888,V0631,Auto,how was the drivers behavior,4
R2890,F2890,V0143,Four wheeler,rate the cleanliness of your cab,2
R2890,F2890,V0143,Four wheeler,how was the drivers behavior,3
R2891,F2891,V0355,Auto,rate the cleanliness of your cab,3
R2891,F2891,V0355,Auto,how was the drivers behavior,1
R2892,F2892,V0048,Auto,rate the cleanliness of your cab,1
R2892,F2892,V0048,Auto,how was the drivers behavior,2
R2894,F2894,V0370,Four wheeler,rate the cleanliness of your cab,1
R2894,F2894,V0370,Four wheeler,how was the drivers behavior,3
R2895,F2895,V0271,Auto,rate the cleanliness of your cab,4
R2895,F2895,V0271,Auto,how was the drivers behavior,1
R2896,F2896,V0354,Auto,rate the cleanliness of your cab,1
R2896,F2896,V0354,Auto,how was the drivers behavior,4
R2899,F2899,V0603,Four wheeler,rate the cleanliness of your cab,1
R2899,F2899,V0603,Four wheeler,how was the drivers behavior,1
R2900,F2900,V0737,Auto,rate the cleanliness of your cab,4
R2900,F2900,V0737,Auto,how was the drivers behavior,4
R2901,F2901,V0795,Auto,rate the cleanliness of your cab,1
R2901,F2901,V0795,Auto,how was the drivers behavior,3
R2903,F2903,V0015,Auto,rate the cleanliness of your cab,2
R2903,F2903,V0015,Auto,how was the drivers behavior,4
R2905,F2905,V0520,Four wheeler,rate the cleanliness of your cab,3
R2905,F2905,V0520,Four wheeler,how was the drivers behavior,1
R2906,F2906,V0387,Auto,rate the cleanliness of your cab,4
R2906,F2906,V0387,Auto,how was the drivers behavior,3
R2908,F2908,V0231,Auto,rate the cleanliness of your cab,2
R2908,F2908,V0231,Auto,how was the drivers behavior,3
R2909,F2909,V0758,Auto,rate the cleanliness of your cab,3
R2909,F2909,V0758,Auto,how was the drivers behavior,3
R2911,F2911,V0461,Auto,rate the cleanliness of your cab,2
R2911,F2911,V0461,Auto,how was the drivers behavior,2
R2912,F2912,V0210,Auto,rate the cleanliness of your cab,2
R2912,F2912,V0210,Auto,how was the drivers behavior,2
R2917,F2917,V0364,Auto,rate the cleanliness of your cab,1
R2917,F2917,V0364,Auto,how was the drivers behavior,4
R2918,F2918,V0016,Auto,rate the cleanliness of your cab,4
R2918,F2918,V0016,Auto,how was the drivers behavior,2
R2919,F2919,V0466,Auto,rate the cleanliness of your cab,2
R2919,F2919,V0466,Auto,how was the drivers behavior,1
R2921,F2921,V0131,Auto,rate the cleanliness of your cab,3
R2921,F2921,V0131,Auto,how was the drivers behavior,2
R2922,F2922,V0372,Auto,rate the cleanliness of your cab,2
R2922,F2922,V0372,Auto,how was the drivers behavior,2
R2925,F2925,V0816,Auto,rate the cleanliness of your cab,2
R2925,F2925,V0816,Auto,how was the drivers behavior,1
R2926,F2926,V0275,Auto,rate the cleanliness of your cab,1
R2926,F2926,V0275,Auto,how was the drivers behavior,2
R2927,F2927,V0541,Auto,rate the cleanliness of your cab,1
R2927,F2927,V0541,Auto,how was the drivers behavior,2
R2928,F2928,V0384,Auto,rate the cleanliness of your cab,2
R2928,F2928,V0384,Auto,how was the drivers behavior,3
R2929,F2929,V0575,Auto,rate the cleanliness of your cab,2
R2929,F2929,V0575,Auto,how was the drivers behavior,4
R2932,F2932,V0821,Auto,rate the cleanliness of your cab,2
R2932,F2932,V0821,Auto,how was the drivers behavior,1
R2933,F2933,V0817,Four wheeler,rate the cleanliness of your cab,3
R2933,F2933,V0817,Four wheeler,how was the drivers behavior,3
R2934,F2934,V0840,Auto,rate the cleanliness of your cab,3
R2934,F2934,V0840,Auto,how was the drivers behavior,1
R2937,F2937,V0224,Auto,rate the cleanliness of your cab,1
R2937,F2937,V0224,Auto,how was the drivers behavior,4
R2938,F2938,V0677,Auto,rate the cleanliness of your cab,4
R2938,F2938,V0677,Auto,how was the drivers behavior,3
R2939,F2939,V0267,Four wheeler,rate the cleanliness of your cab,3
R2939,F2939,V0267,Four wheeler,how was the drivers behavior,3
R2940,F2940,V0743,Auto,rate the cleanliness of your cab,3
R2940,F2940,V0743,Auto,how was the drivers behavior,3
R2941,F2941,V0707,Auto,rate the cleanliness of your cab,1
R2941,F2941,V0707,Auto,how was the drivers behavior,4
R2944,F2944,V0136,Auto,rate the cleanliness of your cab,1
R2944,F2944,V0136,Auto,how was the drivers behavior,3
R2946,F2946,V0841,Four wheeler,rate the cleanliness of your cab,4
R2946,F2946,V0841,Four wheeler,how was the drivers behavior,1
R2948,F2948,V0402,Four wheeler,rate the cleanliness of your cab,4
R2948,F2948,V0402,Four wheeler,how was the drivers behavior,2
R2949,F2949,V0039,Four wheeler,rate the cleanliness of your cab,2
R2949,F2949,V0039,Four wheeler,how was the drivers behavior,1
R2950,F2950,V0416,Four wheeler,rate the cleanliness of your cab,4
R2950,F2950,V0416,Four wheeler,how was the drivers behavior,1
R2952,F2952,V0634,Four wheeler,rate the cleanliness of your cab,2
R2952,F2952,V0634,Four wheeler,how was the drivers behavior,3
R2954,F2954,V0548,Four wheeler,rate the cleanliness of your cab,3
R2954,F2954,V0548,Four wheeler,how was the drivers behavior,1
R2955,F2955,V0782,Auto,rate the cleanliness of your cab,1
R2955,F2955,V0782,Auto,how was the drivers behavior,3
R2956,F2956,V0477,Auto,rate the cleanliness of your cab,3
R2956,F2956,V0477,Auto,how was the drivers behavior,3
R2957,F2957,V0077,Auto,rate the cleanliness of your cab,4
R2957,F2957,V0077,Auto,how was the drivers behavior,2
R2959,F2959,V0734,Auto,rate the cleanliness of your cab,2
R2959,F2959,V0734,Auto,how was the drivers behavior,1
R2960,F2960,V0123,Four wheeler,rate the cleanliness of your cab,3
R2960,F2960,V0123,Four wheeler,how was the drivers behavior,3
R2961,F2961,V0562,Four wheeler,rate the cleanliness of your cab,4
R2961,F2961,V0562,Four wheeler,how was the drivers behavior,2
R2962,F2962,V0187,Auto,rate the cleanliness of your cab,3
R2962,F2962,V0187,Auto,how was the drivers behavior,2
R2963,F2963,V0624,Auto,rate the cleanliness of your cab,3
R2963,F2963,V0624,Auto,how was the drivers behavior,4
R2966,F2966,V0692,Auto,rate the cleanliness of your cab,1
R2966,F2966,V0692,Auto,how was the drivers behavior,3
R2967,F2967,V0488,Auto,rate the cleanliness of your cab,1
R2967,F2967,V0488,Auto,how was the drivers behavior,1
R2968,F2968,V0321,Auto,rate the cleanliness of your cab,1
R2968,F2968,V0321,Auto,how was the drivers behavior,1
R2970,F2970,V0591,Four wheeler,rate the cleanliness of your cab,2
R2970,F2970,V0591,Four wheeler,how was the drivers behavior,2
R2971,F2971,V0355,Auto,rate the cleanliness of your cab,1
R2971,F2971,V0355,Auto,how was the drivers behavior,4
R2975,F2975,V0847,Auto,rate the cleanliness of your cab,1
R2975,F2975,V0847,Auto,how was the drivers behavior,4
R2977,F2977,V0220,Auto,rate the cleanliness of your cab,4
R2977,F2977,V0220,Auto,how was the drivers behavior,1
R2978,F2978,V0636,Four wheeler,rate the cleanliness of your cab,1
R2978,F2978,V0636,Four wheeler,how was the drivers behavior,4
R2979,F2979,V0239,Auto,rate the cleanliness of your cab,4
R2979,F2979,V0239,Auto,how was the drivers behavior,4
R2980,F2980,V0058,Auto,rate the cleanliness of your cab,3
