r_id,feedback_id,v_id,v_type,questions,answers
R13480,F6880,V2534,Bike,rate the friendliness of your driver,1
R13485,F6885,V2346,Four wheeler,rate the cleanliness of your cab,4
R13485,F6885,V2346,Four wheeler,how was the drivers behavior,2
R13486,F6886,V2251,Four wheeler,rate the cleanliness of your cab,2
R13486,F6886,V2251,Four wheeler,how was the drivers behavior,4
R13491,F6891,V2352,Auto,rate the cleanliness of your cab,2
R13491,F6891,V2352,Auto,how was the drivers behavior,2
R13492,F6892,V2651,Bike,rate the use of helmet of your driver,2
R13492,F6892,V2651,Bike,rate the friendliness of your driver,3
R13493,F6893,V2569,Auto,rate the cleanliness of your cab,1
R13493,F6893,V2569,Auto,how was the drivers behavior,2
R13494,F6894,V2424,Bike,rate the use of helmet of your driver,3
R13494,F6894,V2424,Bike,rate the friendliness of your driver,1
R13496,F6896,V2381,Auto,rate the cleanliness of your cab,4
R13496,F6896,V2381,Auto,how was the drivers behavior,1
R13497,F6897,V1832,Auto,rate the cleanliness of your cab,4
R13497,F6897,V1832,Auto,how was the drivers behavior,1
R13498,F6898,V1920,Auto,rate the cleanliness of your cab,3
R13498,F6898,V1920,Auto,how was the drivers behavior,1
R13499,F6899,V1776,Auto,rate the cleanliness of your cab,3
R13499,F6899,V1776,Auto,how was the drivers behavior,4
R13500,F6900,V2577,Auto,rate the cleanliness of your cab,3
R13500,F6900,V2577,Auto,how was the drivers behavior,3
R13501,F6901,V2746,Auto,rate the cleanliness of your cab,3
R13501,F6901,V2746,Auto,how was the drivers behavior,3
R13502,F6902,V1892,Bike,rate the use of helmet of your driver,2
R13502,F6902,V1892,Bike,rate the friendliness of your driver,3
R13504,F6904,V2506,Four wheeler,rate the cleanliness of your cab,3
R13504,F6904,V2506,Four wheeler,how was the drivers behavior,1
R13506,F6906,V2400,Auto,rate the cleanliness of your cab,1
R13506,F6906,V2400,Auto,how was the drivers behavior,1
R13507,F6907,V2079,Auto,rate the cleanliness of your cab,2
R13507,F6907,V2079,Auto,how was the drivers behavior,1
R13508,F6908,V2485,Bike,rate the use of helmet of your driver,1
R13508,F6908,V2485,Bike,rate the friendliness of your driver,3
R13509,F6909,V2320,Four wheeler,rate the cleanliness of your cab,4
R13509,F6909,V2320,Four wheeler,how was the drivers behavior,4
R13510,F6910,V2302,Auto,rate the cleanliness of your cab,1
R13510,F6910,V2302,Auto,how was the drivers behavior,1
R13511,F6911,V2227,Auto,rate the cleanliness of your cab,3
R13511,F6911,V2227,Auto,how was the drivers behavior,3
R13513,F6913,V2140,Four wheeler,rate the cleanliness of your cab,2
R13513,F6913,V2140,Four wheeler,how was the drivers behavior,1
R13514,F6914,V2606,Bike,rate the use of helmet of your driver,1
R13514,F6914,V2606,Bike,rate the friendliness of your driver,4
R13515,F6915,V2341,Auto,rate the cleanliness of your cab,3
R13515,F6915,V2341,Auto,how was the drivers behavior,3
R13516,F6916,V2328,Bike,rate the use of helmet of your driver,3
R13516,F6916,V2328,Bike,rate the friendliness of your driver,1
R13517,F6917,V1896,Auto,rate the cleanliness of your cab,3
R13517,F6917,V1896,Auto,how was the drivers behavior,4
R13519,F6919,V2694,Auto,rate the cleanliness of your cab,3
R13519,F6919,V2694,Auto,how was the drivers behavior,4
R13520,F6920,V2385,Four wheeler,rate the cleanliness of your cab,4
R13520,F6920,V2385,Four wheeler,how was the drivers behavior,1
R13521,F6921,V2397,Four wheeler,rate the cleanliness of your cab,1
R13521,F6921,V2397,Four wheeler,how was the drivers behavior,2
R13523,F6923,V2046,Auto,rate the cleanliness of your cab,2
R13523,F6923,V2046,Auto,how was the drivers behavior,3
R13524,F6924,V2425,Auto,rate the cleanliness of your cab,3
R13524,F6924,V2425,Auto,how was the drivers behavior,1
R13526,F6926,V2045,Auto,rate the cleanliness of your cab,3
R13526,F6926,V2045,Auto,how was the drivers behavior,4
R13528,F6928,V2518,Bike,rate the use of helmet of your driver,3
R13528,F6928,V2518,Bike,rate the friendliness of your driver,4
R13529,F6929,V2122,Four wheeler,rate the cleanliness of your cab,4
R13529,F6929,V2122,Four wheeler,how was the drivers behavior,3
R13530,F6930,V2569,Auto,rate the cleanliness of your cab,4
R13530,F6930,V2569,Auto,how was the drivers behavior,4
R13531,F6931,V2651,Bike,rate the use of helmet of your driver,2
R13531,F6931,V2651,Bike,rate the friendliness of your driver,4
R13532,F6932,V2342,Bike,rate the use of helmet of your driver,3
R13532,F6932,V2342,Bike,rate the friendliness of your driver,2
R13533,F6933,V2443,Auto,rate the cleanliness of your cab,2
R13533,F6933,V2443,Auto,how was the drivers behavior,4
R13534,F6934,V2712,Auto,rate the cleanliness of your cab,3
R13534,F6934,V2712,Auto,how was the drivers behavior,1
R13535,F6935,V2344,Auto,rate the cleanliness of your cab,4
R13535,F6935,V2344,Auto,how was the drivers behavior,2
R13538,F6938,V2669,Four wheeler,rate the cleanliness of your cab,2
R13538,F6938,V2669,Four wheeler,how was the drivers behavior,2
R13539,F6939,V1765,Bike,rate the use of helmet of your driver,4
R13539,F6939,V1765,Bike,rate the friendliness of your driver,1
R13541,F6941,V2348,Bike,rate the use of helmet of your driver,4
R13541,F6941,V2348,Bike,rate the friendliness of your driver,1
R13544,F6944,V2114,Auto,rate the cleanliness of your cab,4
R13544,F6944,V2114,Auto,how was the drivers behavior,2
R13545,F6945,V2390,Auto,rate the cleanliness of your cab,3
R13545,F6945,V2390,Auto,how was the drivers behavior,2
R13546,F6946,V2383,Auto,rate the cleanliness of your cab,3
R13546,F6946,V2383,Auto,how was the drivers behavior,3
R13547,F6947,V2611,Four wheeler,rate the cleanliness of your cab,4
R13547,F6947,V2611,Four wheeler,how was the drivers behavior,2
R13548,F6948,V2072,Bike,rate the use of helmet of your driver,3
R13548,F6948,V2072,Bike,rate the friendliness of your driver,1
R13550,F6950,V2405,Auto,rate the cleanliness of your cab,2
R13550,F6950,V2405,Auto,how was the drivers behavior,1
R13551,F6951,V2286,Bike,rate the use of helmet of your driver,1
R13551,F6951,V2286,Bike,rate the friendliness of your driver,2
R13552,F6952,V2305,Auto,rate the cleanliness of your cab,4
R13552,F6952,V2305,Auto,how was the drivers behavior,3
R13553,F6953,V2298,Auto,rate the cleanliness of your cab,2
R13553,F6953,V2298,Auto,how was the drivers behavior,3
R13555,F6955,V1792,Auto,rate the cleanliness of your cab,3
R13555,F6955,V1792,Auto,how was the drivers behavior,1
R13557,F6957,V2077,Four wheeler,rate the cleanliness of your cab,4
R13557,F6957,V2077,Four wheeler,how was the drivers behavior,3
R13558,F6958,V1953,Four wheeler,rate the cleanliness of your cab,1
R13558,F6958,V1953,Four wheeler,how was the drivers behavior,3
R13559,F6959,V2065,Four wheeler,rate the cleanliness of your cab,2
R13559,F6959,V2065,Four wheeler,how was the drivers behavior,4
R13561,F6961,V2105,Auto,rate the cleanliness of your cab,2
R13561,F6961,V2105,Auto,how was the drivers behavior,1
R13562,F6962,V2534,Bike,rate the use of helmet of your driver,3
R13562,F6962,V2534,Bike,rate the friendliness of your driver,4
R13563,F6963,V2653,Bike,rate the use of helmet of your driver,2
R13563,F6963,V2653,Bike,rate the friendliness of your driver,4
R13565,F6965,V1918,Auto,rate the cleanliness of your cab,2
R13565,F6965,V1918,Auto,how was the drivers behavior,4
R13566,F6966,V1936,Bike,rate the use of helmet of your driver,1
R13566,F6966,V1936,Bike,rate the friendliness of your driver,3
R13568,F6968,V1899,Auto,rate the cleanliness of your cab,1
R13568,F6968,V1899,Auto,how was the drivers behavior,4
R13569,F6969,V2117,Bike,rate the use of helmet of your driver,4
R13569,F6969,V2117,Bike,rate the friendliness of your driver,3
R13571,F6971,V2610,Four wheeler,rate the cleanliness of your cab,2
R13571,F6971,V2610,Four wheeler,how was the drivers behavior,2
R13573,F6973,V2050,Four wheeler,rate the cleanliness of your cab,2
R13573,F6973,V2050,Four wheeler,how was the drivers behavior,3
R13575,F6975,V2280,Bike,rate the use of helmet of your driver,4
R13575,F6975,V2280,Bike,rate the friendliness of your driver,2
R13577,F6977,V2197,Four wheeler,rate the cleanliness of your cab,1
R13577,F6977,V2197,Four wheeler,how was the drivers behavior,1
R13578,F6978,V2401,Four wheeler,rate the cleanliness of your cab,2
R13578,F6978,V2401,Four wheeler,how was the drivers behavior,3
R13579,F6979,V2476,Auto,rate the cleanliness of your cab,1
R13579,F6979,V2476,Auto,how was the drivers behavior,3
R13582,F6982,V2679,Auto,rate the cleanliness of your cab,3
R13582,F6982,V2679,Auto,how was the drivers behavior,3
R13584,F6984,V2329,Four wheeler,rate the cleanliness of your cab,3
R13584,F6984,V2329,Four wheeler,how was the drivers behavior,4
R13585,F6985,V2222,Four wheeler,rate the cleanliness of your cab,4
R13585,F6985,V2222,Four wheeler,how was the drivers behavior,2
R13586,F6986,V2309,Bike,rate the use of helmet of your driver,2
R13586,F6986,V2309,Bike,rate the friendliness of your driver,4
R13587,F6987,V2036,Four wheeler,rate the cleanliness of your cab,4
R13587,F6987,V2036,Four wheeler,how was the drivers behavior,4
R13589,F6989,V2405,Auto,rate the cleanliness of your cab,1
R13589,F6989,V2405,Auto,how was the drivers behavior,1
R13590,F6990,V2483,Four wheeler,rate the cleanliness of your cab,4
R13590,F6990,V2483,Four wheeler,how was the drivers behavior,2
R13591,F6991,V2646,Auto,rate the cleanliness of your cab,3
R13591,F6991,V2646,Auto,how was the drivers behavior,2
R13592,F6992,V2215,Bike,rate the use of helmet of your driver,4
R13592,F6992,V2215,Bike,rate the friendliness of your driver,1
R13593,F6993,V2252,Bike,rate the use of helmet of your driver,4
R13593,F6993,V2252,Bike,rate the friendliness of your driver,3
R13594,F6994,V2377,Bike,rate the use of helmet of your driver,4
R13594,F6994,V2377,Bike,rate the friendliness of your driver,1
R13596,F6996,V1959,Auto,rate the cleanliness of your cab,4
R13596,F6996,V1959,Auto,how was the drivers behavior,3
R13597,F6997,V1844,Four wheeler,rate the cleanliness of your cab,1
R13597,F6997,V1844,Four wheeler,how was the drivers behavior,1
R13600,F7000,V2052,Four wheeler,rate the cleanliness of your cab,2
R13600,F7000,V2052,Four wheeler,how was the drivers behavior,4
R13602,F7002,V2065,Four wheeler,rate the cleanliness of your cab,1
R13602,F7002,V2065,Four wheeler,how was the drivers behavior,4
R13603,F7003,V2541,Bike,rate the use of helmet of your driver,2
R13603,F7003,V2541,Bike,rate the friendliness of your driver,1
R13604,F7004,V2068,Auto,rate the cleanliness of your cab,3
R13604,F7004,V2068,Auto,how was the drivers behavior,1
R13605,F7005,V2468,Auto,rate the cleanliness of your cab,2
R13605,F7005,V2468,Auto,how was the drivers behavior,1
R13607,F7007,V2009,Auto,rate the cleanliness of your cab,1
R13607,F7007,V2009,Auto,how was the drivers behavior,3
R13608,F7008,V2203,Four wheeler,rate the cleanliness of your cab,4
R13608,F7008,V2203,Four wheeler,how was the drivers behavior,2
R13609,F7009,V2449,Bike,rate the use of helmet of your driver,4
R13609,F7009,V2449,Bike,rate the friendliness of your driver,2
R13611,F7011,V2163,Four wheeler,rate the cleanliness of your cab,2
R13611,F7011,V2163,Four wheeler,how was the drivers behavior,1
R13612,F7012,V2338,Bike,rate the use of helmet of your driver,4
R13612,F7012,V2338,Bike,rate the friendliness of your driver,2
R13613,F7013,V2307,Bike,rate the use of helmet of your driver,3
R13613,F7013,V2307,Bike,rate the friendliness of your driver,1
R13615,F7015,V2528,Auto,rate the cleanliness of your cab,2
R13615,F7015,V2528,Auto,how was the drivers behavior,4
R13617,F7017,V2664,Auto,rate the cleanliness of your cab,3
R13617,F7017,V2664,Auto,how was the drivers behavior,3
R13618,F7018,V2524,Auto,rate the cleanliness of your cab,4
R13618,F7018,V2524,Auto,how was the drivers behavior,1
R13620,F7020,V2232,Four wheeler,rate the cleanliness of your cab,4
R13620,F7020,V2232,Four wheeler,how was the drivers behavior,3
R13621,F7021,V2134,Auto,rate the cleanliness of your cab,1
R13621,F7021,V2134,Auto,how was the drivers behavior,4
R13622,F7022,V2665,Auto,rate the cleanliness of your cab,2
R13622,F7022,V2665,Auto,how was the drivers behavior,3
R13625,F7025,V2743,Auto,rate the cleanliness of your cab,4
R13625,F7025,V2743,Auto,how was the drivers behavior,2
R13626,F7026,V2020,Auto,rate the cleanliness of your cab,2
R13626,F7026,V2020,Auto,how was the drivers behavior,3
R13628,F7028,V2439,Auto,rate the cleanliness of your cab,3
R13628,F7028,V2439,Auto,how was the drivers behavior,1
R13631,F7031,V2556,Auto,rate the cleanliness of your cab,2
R13631,F7031,V2556,Auto,how was the drivers behavior,4
R13635,F7035,V2280,Bike,rate the use of helmet of your driver,1
R13635,F7035,V2280,Bike,rate the friendliness of your driver,4
R13637,F7037,V2238,Auto,rate the cleanliness of your cab,3
R13637,F7037,V2238,Auto,how was the drivers behavior,1
R13638,F7038,V2354,Auto,rate the cleanliness of your cab,2
R13638,F7038,V2354,Auto,how was the drivers behavior,4
R13639,F7039,V2057,Four wheeler,rate the cleanliness of your cab,1
R13639,F7039,V2057,Four wheeler,how was the drivers behavior,4
R13640,F7040,V2693,Four wheeler,rate the cleanliness of your cab,3
R13640,F7040,V2693,Four wheeler,how was the drivers behavior,4
R13641,F7041,V2068,Auto,rate the cleanliness of your cab,2
R13641,F7041,V2068,Auto,how was the drivers behavior,2
R13642,F7042,V2407,Four wheeler,rate the cleanliness of your cab,3
R13642,F7042,V2407,Four wheeler,how was the drivers behavior,1
R13643,F7043,V1986,Four wheeler,rate the cleanliness of your cab,4
R13643,F7043,V1986,Four wheeler,how was the drivers behavior,3
R13645,F7045,V1755,Four wheeler,rate the cleanliness of your cab,1
R13645,F7045,V1755,Four wheeler,how was the drivers behavior,4
R13646,F7046,V2243,Auto,rate the cleanliness of your cab,1
R13646,F7046,V2243,Auto,how was the drivers behavior,2
R13647,F7047,V2718,Four wheeler,rate the cleanliness of your cab,2
R13647,F7047,V2718,Four wheeler,how was the drivers behavior,3
R13648,F7048,V2695,Auto,rate the cleanliness of your cab,2
R13648,F7048,V2695,Auto,how was the drivers behavior,2
R13651,F7051,V2033,Auto,rate the cleanliness of your cab,3
R13651,F7051,V2033,Auto,how was the drivers behavior,4
R13652,F7052,V2541,Bike,rate the use of helmet of your driver,4
R13652,F7052,V2541,Bike,rate the friendliness of your driver,4
R13653,F7053,V2092,Four wheeler,rate the cleanliness of your cab,1
R13653,F7053,V2092,Four wheeler,how was the drivers behavior,3
R13654,F7054,V1951,Auto,rate the cleanliness of your cab,4
R13654,F7054,V1951,Auto,how was the drivers behavior,4
R13655,F7055,V2459,Auto,rate the cleanliness of your cab,3
R13655,F7055,V2459,Auto,how was the drivers behavior,3
R13656,F7056,V1946,Bike,rate the use of helmet of your driver,1
R13656,F7056,V1946,Bike,rate the friendliness of your driver,4
R13658,F7058,V2338,Bike,rate the use of helmet of your driver,4
R13658,F7058,V2338,Bike,rate the friendliness of your driver,1
R13659,F7059,V1821,Auto,rate the cleanliness of your cab,3
R13659,F7059,V1821,Auto,how was the drivers behavior,1
R13660,F7060,V2055,Auto,rate the cleanliness of your cab,2
R13660,F7060,V2055,Auto,how was the drivers behavior,3
R13661,F7061,V2624,Four wheeler,rate the cleanliness of your cab,2
R13661,F7061,V2624,Four wheeler,how was the drivers behavior,2
R13662,F7062,V2230,Four wheeler,rate the cleanliness of your cab,1
R13662,F7062,V2230,Four wheeler,how was the drivers behavior,2
R13663,F7063,V2193,Auto,rate the cleanliness of your cab,1
R13663,F7063,V2193,Auto,how was the drivers behavior,2
R13664,F7064,V2084,Auto,rate the cleanliness of your cab,2
R13664,F7064,V2084,Auto,how was the drivers behavior,1
R13665,F7065,V2076,Four wheeler,rate the cleanliness of your cab,2
R13665,F7065,V2076,Four wheeler,how was the drivers behavior,1
R13667,F7067,V2006,Auto,rate the cleanliness of your cab,2
R13667,F7067,V2006,Auto,how was the drivers behavior,4
R13668,F7068,V2424,Bike,rate the use of helmet of your driver,3
R13668,F7068,V2424,Bike,rate the friendliness of your driver,3
R13670,F7070,V2691,Auto,rate the cleanliness of your cab,1
R13670,F7070,V2691,Auto,how was the drivers behavior,1
R13672,F7072,V2429,Bike,rate the use of helmet of your driver,4
R13672,F7072,V2429,Bike,rate the friendliness of your driver,1
R13673,F7073,V2199,Bike,rate the use of helmet of your driver,1
R13673,F7073,V2199,Bike,rate the friendliness of your driver,1
R13674,F7074,V2053,Auto,rate the cleanliness of your cab,3
R13674,F7074,V2053,Auto,how was the drivers behavior,1
R13677,F7077,V1812,Auto,rate the cleanliness of your cab,1
R13677,F7077,V1812,Auto,how was the drivers behavior,3
R13680,F7080,V2287,Auto,rate the cleanliness of your cab,4
R13680,F7080,V2287,Auto,how was the drivers behavior,1
R13682,F7082,V2607,Bike,rate the use of helmet of your driver,1
R13682,F7082,V2607,Bike,rate the friendliness of your driver,1
R13684,F7084,V1995,Auto,rate the cleanliness of your cab,1
R13684,F7084,V1995,Auto,how was the drivers behavior,4
R13685,F7085,V2585,Auto,rate the cleanliness of your cab,4
R13685,F7085,V2585,Auto,how was the drivers behavior,2
R13686,F7086,V2006,Auto,rate the cleanliness of your cab,1
R13686,F7086,V2006,Auto,how was the drivers behavior,1
R13690,F7090,V2372,Four wheeler,rate the cleanliness of your cab,4
R13690,F7090,V2372,Four wheeler,how was the drivers behavior,2
R13691,F7091,V1901,Auto,rate the cleanliness of your cab,1
